# Scenario 1

set RH := 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95;

param delta_t := 0.25;

param c_buy := 0.0002899;

param c_sell := 0.00015;

param P_B_max := 11200;

param P_B_min := 0;

param E_B_min := 1500;

param E_B_max := 8800;

param E_B_0 := 5000;

param n_B_ch := 0.9;

param n_B_dis := 0.9;

param P_EV_max := 11000;

param P_EV_min := 0;

param E_EV_min := 6000;

param E_EV_max := 33000;

param E_EV_0 := 15000;

param n_EV_ch := 0.9;

param n_EV_dis := 0.9;

param n_EV_drive := 0.7;

param E_EV_goal := 26400;

param P_EV_drive := 1200;

param SOC_EV_goal := 0.8;

param P_grid_max := 33000;

param P_inject_max := 33000;

param demand := 
0	533.29647184958
1	3591.55865915692
2	4671.43368676286
3	2530.61131181288
4	2171.36286727951
5	2073.95574968723
6	1842.42670735984
7	2069.14509884929
8	3990.05943935261
9	2108.2903689369
10	1326.71945492608
11	1336.2301129967
12	1321.78457076594
13	884.713181978114
14	865.048249341952
15	981.406773115269
16	925.085300553832
17	742.388274876528
18	743.811592312879
19	813.911744743493
20	750.185159259397
21	749.491606270068
22	800.339827983764
23	750.942792605713
24	499.434735768994
25	234.160803130141
26	162.064221008406
27	215.819428137692
28	169.140215524694
29	168.829475033645
30	217.563944876395
31	167.808236085256
32	174.124972890058
33	225.596447106055
34	174.635532936258
35	173.123956439065
36	238.858980697593
37	180.90986645237
38	180.789901141763
39	184.040425641294
40	240.968549454076
41	187.433871120908
42	187.12133647042
43	224.563717714197
44	222.826999160941
45	429.905463050193
46	548.3892054674
47	620.176422431662
48	627.081360541907
49	1086.84050669136
50	865.544710243857
51	311.567109289773
52	299.593256567877
53	298.707451187969
54	307.267419828824
55	1079.21264015202
56	324.781126483304
57	521.19639710541
58	462.27423152524
59	464.365938440308
60	347.750283370716
61	244.005073998795
62	220.281418783583
63	219.832788366966
64	285.227278900107
65	226.454639812716
66	226.089367062387
67	238.688973406496
68	286.896344725633
69	234.505785453073
70	233.065035805141
71	278.302920954047
72	248.468601546787
73	238.307721984195
74	238.51023560841
75	298.115941975867
76	245.557144366478
77	244.602804359936
78	314.385650921113
79	247.163018940669
80	327.426710528438
81	688.508304408741
82	650.5595570372
83	769.758970977132
84	616.415259151957
85	426.452442409226
86	477.203677636672
87	427.344003814842
88	433.118938428012
89	490.601888168476
90	302.516769644612
91	299.040164076378
92	1123.30605583551
93	1351.19016987635
94	615.748759018141
95	601.344748981131
;

param pv :=
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 4.35014526283095
44 12.8491911133802
45 21.3482369639173
46 29.8472828144665
47 148.922043230667
48 373.646814396469
49 598.371585562461
50 823.096356728136
51 1123.94281001304
52 1497.6508555
53 1871.35890098728
54 2245.06694647445
55 2591.97716700362
56 2913.19110576703
57 3234.40504453007
58 3555.61898329338
59 3793.70524487297
60 3951.93748085517
61 4110.16971683741
62 4268.40195281947
63 4359.88487611278
64 4387.13181722187
65 4414.37875833097
66 4441.62569944007
67 4424.07292061059
68 4363.32973997286
69 4302.58655933518
70 4241.84337869745
71 4113.70556831347
72 3920.47726118203
73 3727.24895405048
74 3534.02064691909
75 3377.89018814723
76 3257.65368655574
77 3137.41718496421
78 3017.18068337266
79 2912.68414323469
80 2823.44416180395
81 2734.20418037326
82 2644.96419894255
83 2381.34270232629
84 1948.39130782222
85 1515.43991331777
86 1082.48851881393
87 768.518440864618
88 570.290694997509
89 372.062949130456
90 173.835203263291
91 66.3785205070849
92 47.3806533117396
93 28.3827861164158
94 9.38491892108126
95 0
;

param ev :=
0 1
1 1
2 1
3 1
4 1
5 1
6 1
7 1
8 1
9 1
10 1
11 1
12 1
13 1
14 1
15 1
16 1
17 1
18 1
19 1
20 1
21 1
22 1
23 1
24 1
25 1
26 1
27 1
28 1
29 1
30 1
31 1
32 1
33 1
34 1
35 1
36 1
37 1
38 1
39 1
40 1
41 1
42 1
43 1
44 1
45 1
46 1
47 1
48 1
49 1
50 1
51 1
52 1
53 1
54 1
55 1
56 1
57 1
58 1
59 1
60 0
61 0
62 0
63 0
64 0
65 0
66 0
67 0
68 0
69 0
70 0
71 0
72 0
73 0
74 0
75 0
76 0
77 0
78 0
79 0
80 0
81 0
82 0
83 0
84 0
85 0
86 0
87 0
88 0
89 0
90 0
91 0
92 1
93 1
94 1
95 1
;



